ionIdx,ionMz,average intensity,mz difference,id,score,formula,ion,name
142,150.0559674,8294.553401,7.89E-05,HMDB01859; HMDB02210; HMDB12219; HMDB12992; HMDB29703; HMDB32609; HMDB33903; HMDB59846; HMDB60680,100,C8H9NO2,-H(-),Acetaminophen
143,151.0262546,1567.530366,-0.000111729,HMDB00292; HMDB00786; HMDB01182,100,C5H4N4O2,-H(-),Xanthine
143,151.0262546,1567.530366,-0.000818227,HMDB29432,39,C4H9NO3S,-H(-) [+1],(S)C(S)S-S-Methylcysteine sulfoxide
144,151.0398559,3710.080923,0.00020675,HMDB00020; HMDB00440; HMDB00669; HMDB00703; HMDB01101; HMDB02390; HMDB03791; HMDB04815; HMDB12308; HMDB29657; HMDB29658; HMDB29659; HMDB29660; HMDB29661; HMDB29662; HMDB31609; HMDB32399; HMDB32572; HMDB32594; HMDB32604; HMDB32606; HMDB32629; HMDB32919; HMDB33003; HMDB34172; HMDB36907; HMDB41283; HMDB60390,100,C8H8O3,-H(-),p-Hydroxyphenylacetic acid
145,151.0612014,11285.29393,-1.22E-05,HMDB00508; HMDB00568; HMDB01851; HMDB02917; HMDB33730,100,C5H12O5,-H(-),Ribitol
146,151.076309,19541.55838,0.000137889,HMDB32132; HMDB32599; HMDB36169; HMDB36227; HMDB39801; HMDB39956; HMDB40175; HMDB40216; HMDB40449; HMDB41326; HMDB41804; HMDB59853,100,C9H12O2,-H(-),"2-Isopropyl-1,4-benzenediol"
147,151.1127473,887.8756685,8.39E-05,HMDB03450; HMDB03634; HMDB03667; HMDB30892; HMDB30893; HMDB31854; HMDB32120; HMDB32242; HMDB32536; HMDB34715; HMDB34916; HMDB34973; HMDB34974; HMDB34975; HMDB34985; HMDB35054; HMDB35077; HMDB35078; HMDB35092; HMDB35100; HMDB35120; HMDB35125; HMDB35158; HMDB35203; HMDB35241; HMDB35277; HMDB35280; HMDB35600; HMDB35604; HMDB35622; HMDB35656; HMDB35706; HMDB35737; HMDB35738; HMDB35741; HMDB35743; HMDB35744; HMDB36044; HMDB36079; HMDB36080; HMDB36082; HMDB36083; HMDB36085; HMDB36087; HMDB36088; HMDB36113; HMDB36114; HMDB36115; HMDB36127; HMDB36128; HMDB36129; HMDB36598; HMDB37008; HMDB37009; HMDB37010; HMDB37015; HMDB37017; HMDB37024; HMDB37025; HMDB37172; HMDB37280; HMDB37302; HMDB37303; HMDB38251; HMDB38290; HMDB38557; HMDB39008; HMDB39816; HMDB40766; HMDB41011; HMDB41013; HMDB41631; HMDB59608; HMDB59761; HMDB59827; HMDB59838; HMDB59875; HMDB59885,100,C10H16O,-H(-),(-)-trans-Carveol
148,152.0023074,2617.335099,-1.21E-05,HMDB00996; HMDB60179,100,C3H7NO4S,-H(-),3-Sulfinoalanine
149,152.035279,1103.620552,3.22E-05,HMDB01476; HMDB01972; HMDB14378; HMDB14389; HMDB59749; HMDB59811,100,C7H7NO3,-H(-),3-Hydroxyanthranilic acid
150,152.0716396,2787.856246,5.59E-05,HMDB00073; HMDB04825; HMDB12309,100,C8H11NO2,-H(-),Dopamine
151,153.0555974,8359.732917,0.000114357,HMDB05784; HMDB30570; HMDB32012; HMDB34158; HMDB37724; HMDB37728; HMDB59966,100,C8H10O3,-H(-),Hydroxytyrosol
152,153.0920416,8473.101837,5.45E-05,HMDB31302; HMDB32314; HMDB32442; HMDB35135; HMDB36177; HMDB36239; HMDB37276; HMDB38268; HMDB38697; HMDB40285; HMDB60285,100,C9H14O2,-H(-),C9:2
153,153.1284763,2480.578391,4.07E-06,HMDB04043; HMDB04472; HMDB05812; HMDB30999; HMDB31410; HMDB32118; HMDB32530; HMDB34848; HMDB34932; HMDB34969; HMDB34972; HMDB34976; HMDB35155; HMDB35162; HMDB35272; HMDB35783; HMDB35815; HMDB35818; HMDB35819; HMDB35820; HMDB35823; HMDB35825; HMDB35833; HMDB35838; HMDB35841; HMDB35842; HMDB35861; HMDB35954; HMDB35955; HMDB36041; HMDB36068; HMDB36077; HMDB36078; HMDB36086; HMDB36096; HMDB36097; HMDB36100; HMDB36101; HMDB36102; HMDB36107; HMDB36112; HMDB36126; HMDB36196; HMDB36991; HMDB36993; HMDB36996; HMDB37006; HMDB37007; HMDB37016; HMDB37019; HMDB37047; HMDB37048; HMDB37049; HMDB37133; HMDB37161; HMDB37214; HMDB37215; HMDB38025; HMDB38185; HMDB40448; HMDB41014; HMDB41034; HMDB59864; HMDB59869; HMDB59881,100,C10H18O,-H(-),Alpha-Terpineol
154,154.06227,4648.945544,-7.73E-05,HMDB00177; HMDB34267,100,C6H9N3O2,-H(-),Histidine
155,154.9751906,6646.521071,-9.75E-05,HMDB00816; HMDB60148,100,C2H5O6P,-H(-),Phosphoglycolic acid
156,154.9841471,2483.116336,5.55E-05,HMDB41066,100,C3H8O3S2,-H(-),S-Propyl thiosulfate
157,155.0101389,3387.598227,-0.000314236,HMDB00226,100,C5H4N2O4,-H(-),Orotate
158,155.0348083,8262.659569,0.00016837,HMDB29610; HMDB59731,100,C7H8O4,-H(-),Ascladiol
159,155.0462129,8107.461191,-3.90E-06,HMDB00544; HMDB01014; HMDB02320,100,C6H8N2O3,-H(-),5-Hydroxymethyl-4-methyluracil
160,155.0712117,2839.50199,0.00014931,HMDB31101; HMDB32232,100,C8H12O3,-H(-),"8-Hydroxy-5,6-octadienoic acid"
161,155.1077862,14154.1677,-4.09E-05,HMDB04362; HMDB31263; HMDB31271; HMDB31514; HMDB31531; HMDB32265; HMDB32307; HMDB32413; HMDB32491; HMDB33167; HMDB34716; HMDB35307; HMDB36208; HMDB36222; HMDB37023; HMDB37496; HMDB37618; HMDB37629; HMDB38272; HMDB38275; HMDB39736; HMDB39794; HMDB40210; HMDB59728; HMDB59817; HMDB59840; HMDB59894; HMDB60286,100,C9H16O2,-H(-),C9:1
162,155.1441007,3303.311935,2.89E-05,HMDB03352; HMDB11623; HMDB13810; HMDB31409; HMDB32206; HMDB32212; HMDB32241; HMDB32274; HMDB32532; HMDB34717; HMDB35093; HMDB35094; HMDB35726; HMDB35763; HMDB35764; HMDB35765; HMDB37020; HMDB37171; HMDB37223; HMDB37806; HMDB39854; HMDB41628; HMDB59861,100,C10H20O,-H(-),Menthol
163,156.0303726,1230.014789,-0.000147268,HMDB01241,100,C6H7NO4,-H(-),2-Aminomuconic acid
164,156.0664912,850.3362912,0.000118426,HMDB00459; HMDB00959; HMDB14755,100,C7H11NO3,-H(-),3-Methylcrotonylglycine
164,156.0664912,850.3362912,0.000906897,HMDB00177; HMDB34267,31,C6H9N3O2,-H(-) [+2],Histidine
165,156.1029434,3458.011479,5.05E-05,HMDB14447; HMDB33433,100,C8H15NO2,-H(-),Tranexamic Acid
166,157.0141244,1942.216515,0.00011716,HMDB31210; HMDB37759; HMDB60348,100,C6H6O5,-H(-),Zymonic acid
167,157.0368101,4410.476137,-0.000103925,HMDB00462,100,C4H6N4O3,-H(-),Allantoin
168,157.0507575,4731.209674,-0.00013155,HMDB00635; HMDB12241; HMDB36380; HMDB59815,100,C7H10O4,-H(-),Isopropylmaleate
169,157.0869522,63470.98538,5.80E-05,HMDB00451; HMDB00909; HMDB10721; HMDB13211; HMDB30303; HMDB31177; HMDB31307; HMDB36230; HMDB36395; HMDB38305; HMDB40447; HMDB41616; HMDB59938; HMDB59939; HMDB60683; HMDB60685,100,C8H14O3,-H(-),cis-4-Hydroxycyclohexylacetic acid
170,157.1234247,21261.84098,-3.02E-05,HMDB00798; HMDB00847; HMDB30331; HMDB31291; HMDB31480; HMDB31557; HMDB32042; HMDB32309; HMDB32406; HMDB32454; HMDB34162; HMDB34165; HMDB34606; HMDB36234; HMDB37143; HMDB37164; HMDB37288; HMDB38040; HMDB38603; HMDB39216; HMDB39219; HMDB40221; HMDB40295; HMDB40430; HMDB59822,100,C9H18O2,-H(-),Oenanthic ether
171,158.0460171,5189.859439,-0.000142586,HMDB29433; HMDB34442,100,C6H9NO4,-H(-),L-2-Amino-4-methylenepentanedioic acid
172,158.0605234,6210.088908,0.000608815,HMDB01190,100,C10H9NO,-H(-),Indoleacetaldehyde
173,158.0823321,2430.912677,-7.33E-05,HMDB00339; HMDB00678; HMDB00927; HMDB11757; HMDB12154; HMDB12175; HMDB29230; HMDB29409; HMDB29412; HMDB31345; HMDB36384; HMDB38593; HMDB38625,100,C7H13NO3,-H(-),2-Methylbutyrylglycine
174,159.0298646,29665.00929,2.62E-05,HMDB00225; HMDB00398; HMDB39447; HMDB59737,100,C6H8O5,-H(-),Oxoadipate
174,159.0298646,29665.00929,0.000317281,HMDB37786,55,C7H10O2S,-H(-) [+2],"S-(4,5-Dihydro-2-methyl-3-furanyl) ethanethioate"
175,159.0449557,3941.714599,0.000192785,HMDB32394; HMDB36073; HMDB41009; HMDB60497,100,C10H8O2,-H(-),6-Methylcoumarin
176,159.0663853,6280.031461,-0.000110184,HMDB00555; HMDB00857; HMDB02441; HMDB29167; HMDB29573; HMDB41605; HMDB59722; HMDB59738; HMDB59893,100,C7H12O4,-H(-),Pimelate
177,159.0779054,12952.62756,-0.000398002,HMDB03459; HMDB28680; HMDB31411,100,C6H12N2O3,-H(-),Ala-Ala
178,159.1024566,1601.765314,0.000202833,HMDB00486; HMDB00711; HMDB01954; HMDB02264; HMDB10722; HMDB13898; HMDB13899; HMDB13900; HMDB31509; HMDB32270; HMDB32827; HMDB59825; HMDB59867,100,C8H16O3,-H(-),Propylhydroxypentanoic acid
179,159.1139457,646.2763781,-5.40E-05,HMDB02038; HMDB06009,100,C7H16N2O2,-H(-),Methyl-Lys
180,160.0401308,4294.437467,0.000266294,HMDB02285; HMDB03320; HMDB04077; HMDB31172; HMDB60289,100,C9H7NO2,-H(-),2-Indolecarboxylic acid
181,160.0618114,3630.120225,-0.000287667,HMDB00510; HMDB29423; HMDB33747,100,C6H11NO4,-H(-),Aminoadipate
182,161.0106031,14386.47939,-0.00057954,HMDB32750; HMDB32751; HMDB32752; HMDB32753; HMDB33963; HMDB40718,100,C6H10OS2,-H(-),Allicin
183,161.0241447,23048.70739,0.000268697,HMDB02149; HMDB29865,100,C9H6O3,-H(-),Umbelliferone
184,161.0456596,3824.865714,-0.000119606,HMDB00321; HMDB00345; HMDB00355; HMDB00368; HMDB00640; HMDB29934; HMDB32873; HMDB41561; HMDB59758,100,C6H10O5,-H(-),Hydroxyadipate
185,161.0833199,1748.217704,-0.000985497,HMDB33532,6,C6H18OSi2,-H(-),Dimethicone
186,161.9872382,4918.228129,-0.000592142,HMDB33585,100,C4H5NO4S,-H(-),Acesulfame
187,162.0409816,26572.43186,-0.000193036,HMDB30393,100,C5H9NO5,-H(-),Hydroxy-Glu
187,162.0409816,26572.43186,0.000293388,HMDB31804,58,C5H10N2O2S,-H(-) [+1],Methomyl
187,162.0409816,26572.43186,3.47E-06,HMDB29440; HMDB34323,57,C6H11NO2S,-H(-) [+2],Allyl-Cys
188,162.0553967,16537.23403,0.000649564,HMDB01424; HMDB04186,100,C9H9NO2,-H(-),3-Methyldioxyindole
189,163.0401517,3207.142051,-8.91E-05,HMDB00205; HMDB01713; HMDB02035; HMDB02641; HMDB12225; HMDB30677; HMDB31629; HMDB41592,100,C9H8O3,-H(-),Coumarate
190,163.0613131,1924.473293,-0.000123851,HMDB00174; HMDB00849; HMDB02712; HMDB03081; HMDB05876; HMDB10207; HMDB12327; HMDB29196; HMDB33821; HMDB59624; HMDB59625; HMDB60267,100,C6H12O5,-H(-),Deoxyhexose
190,163.0613131,1924.473293,0.00028668,HMDB37620; HMDB38084; HMDB39227,55,C7H14O2S,-H(-) [+2],7-Mercaptoheptanoic acid
191,163.0766916,177256.7498,-0.000244702,HMDB00329; HMDB00543; HMDB01955; HMDB05802; HMDB05809; HMDB30060; HMDB30063; HMDB31761; HMDB32038; HMDB32336; HMDB32586; HMDB32618; HMDB32620; HMDB32891; HMDB33723; HMDB33945; HMDB34471; HMDB34615; HMDB34732; HMDB35213; HMDB35268; HMDB35414; HMDB36098; HMDB37160; HMDB37174; HMDB38184; HMDB40359; HMDB40460; HMDB41472; HMDB41473; HMDB41612,100,C10H12O2,-H(-),Cumate
191,163.0766916,177256.7498,0.000897598,HMDB01988; HMDB31176; HMDB36594; HMDB37114; HMDB40433,40,C7H12O3,.F(-),trans-4-Hydroxycyclohexanecarboxylate
192,164.0208962,6974.115814,0.000495321,HMDB41820,100,C5H3N5O2,-H(-),8-Oxoguanine
192,164.0208962,6974.115814,-0.000556213,HMDB01890,33,C5H9NO3S,-H(-) [+2],Acetylcysteine
193,164.0382597,1455.554347,0.000419939,HMDB02005; HMDB37057,100,C5H11NO3S,-H(-),Met-oxide
194,164.0717935,469.8224625,-9.80E-05,HMDB00159; HMDB01007; HMDB04992; HMDB06044; HMDB33485; HMDB33589; HMDB34169; HMDB59934,100,C9H11NO2,-H(-),Phenylalanine
195,165.0193973,18193.62414,-6.98E-05,HMDB02107; HMDB02334; HMDB02428; HMDB32613,100,C8H6O4,-H(-),Phthalate
195,165.0193973,18193.62414,0.000973189,HMDB32580,54,C8H7NOS,-H(-) [+1],4-Hydroxybenzyl isothiocyanate
196,165.0405364,56482.79308,-8.23E-05,HMDB00539; HMDB00867; HMDB59750; HMDB60255; HMDB60256,100,C5H10O6,-H(-),Pentonic acid
196,165.0405364,56482.79308,0.000785598,HMDB34394,100,C6H14OS2,-H(-),S-Propyl 1-propanesulfinothioate
197,165.0919567,6860.072434,0.000139369,HMDB04586; HMDB29691; HMDB31085; HMDB32062; HMDB32135; HMDB32462; HMDB32615; HMDB34922; HMDB35063; HMDB35235; HMDB35328; HMDB36042; HMDB36084; HMDB36878; HMDB36879; HMDB37011; HMDB37012; HMDB37044; HMDB39382; HMDB40176; HMDB41000; HMDB41584,100,C10H14O2,-H(-),C10:3
198,166.018041,3250.384682,-9.65E-05,HMDB06462,100,C4H9NO4S,-H(-),Homocysteinesulfinic acid
199,166.087296,10213.52705,4.87E-05,HMDB00022; HMDB02182; HMDB04826; HMDB12162; HMDB14748; HMDB15165; HMDB32020; HMDB38869; HMDB39837; HMDB41888; HMDB60592; HMDB60807,100,C9H13NO2,-H(-),3-Methoxytyramine
200,166.9753293,2776.928927,-0.000236231,HMDB00263,100,C3H5O6P,-H(-),Phosphoenolpyruvate
201,167.0211771,3933.614453,-0.000120052,HMDB00289,100,C5H4N4O3,-H(-),Urate
202,167.0344658,11296.56374,0.00051093,HMDB00130; HMDB00484; HMDB00750; HMDB00822; HMDB01336; HMDB01868; HMDB06242; HMDB29644; HMDB29673; HMDB33129; HMDB34335; HMDB59713; HMDB60003,100,C8H8O4,-H(-),Homogentisate
203,167.0708795,35606.94084,0.000481512,HMDB29680; HMDB30472; HMDB30473; HMDB32252; HMDB32921; HMDB37729; HMDB38925; HMDB59963,100,C9H12O3,-H(-),"2,6-Dimethoxy-4-methylphenol"
204,167.1077866,4681.46452,-4.13E-05,HMDB13105; HMDB31156; HMDB31273; HMDB32219; HMDB32312; HMDB32313; HMDB32319; HMDB32434; HMDB33700; HMDB34452; HMDB34670; HMDB35714; HMDB35766; HMDB35829; HMDB36067; HMDB36103; HMDB37014; HMDB37175; HMDB37821; HMDB40639,100,C10H16O2,-H(-),C10:2
205,167.14414,528108.5263,-1.04E-05,HMDB31128; HMDB32238; HMDB33577; HMDB35417; HMDB37807; HMDB40247,100,C11H20O,-H(-),10-Undecenal
206,167.9857887,20844.57267,-1.23E-05,HMDB14500,25,C7H4ClNO2,-H(-),Chlorzoxazone
207,167.9967192,4483.504288,0.000490199,HMDB02757,100,C3H7NO5S,-H(-),Cysteic acid
208,168.0430066,2980.25364,0.000103748,HMDB60244,100,C4H12NO4P,-H(-),Phosphodimethylethanolamine
208,168.0430066,2980.25364,-0.000406652,HMDB29398,40,C3H7N3O4,.F(-),(3-Nitroamino)alanine
209,168.9899867,3432.308,0.000755576,HMDB01112; HMDB01473,100,C3H7O6P,-H(-),Glycerone phosphate
210,169.0134737,3980.110174,0.000767889,HMDB05807; HMDB29649; HMDB59964,100,C7H6O5,-H(-),Gallic acid
210,169.0134737,3980.110174,-0.000590311,HMDB29715,40,C8H6OS,.F(-),2-(2-Thienyl)furan
211,169.0654346,6601.779022,0.000448956,HMDB32412; HMDB32582; HMDB34446,100,C12H10O,-H(-),Methyl beta-naphthyl ketone
212,169.0868441,2032.556974,0.000166148,HMDB30471; HMDB38276,100,C9H14O3,-H(-),"1,4-Ipomeadiol"
213,169.0982539,51444.50992,-1.14E-05,HMDB15333; HMDB33926,100,C8H14N2O2,-H(-),Levetiracetam
214,169.1233029,9505.060499,9.16E-05,HMDB04980; HMDB10726; HMDB12183; HMDB29358; HMDB29859; HMDB30031; HMDB31002; HMDB31003; HMDB31297; HMDB31362; HMDB31440; HMDB31441; HMDB32119; HMDB32275; HMDB32393; HMDB32452; HMDB33203; HMDB33377; HMDB34427; HMDB34581; HMDB34880; HMDB35122; HMDB35365; HMDB35837; HMDB35839; HMDB35907; HMDB36099; HMDB36211; HMDB36990; HMDB36992; HMDB37021; HMDB37116; HMDB37217; HMDB37497; HMDB37632; HMDB38744; HMDB39149; HMDB39768; HMDB39795; HMDB40194; HMDB40208; HMDB40213; HMDB40330; HMDB40530; HMDB40726; HMDB40727; HMDB41012; HMDB41630; HMDB59610; HMDB59852,100,C10H18O2,-H(-),C10:1
215,169.1601287,2331.837881,-0.000349883,HMDB30941; HMDB30943; HMDB31016; HMDB31064; HMDB31065; HMDB32371; HMDB32379; HMDB33713; HMDB34856,100,C11H22O,-H(-),Undecanal
216,170.0281371,57152.11135,-2.08E-05,HMDB32420,100,C7H9NO2S,-H(-),2-(4-Methyl-5-thiazolyl)ethyl formate
217,170.1187189,421422.6724,-7.58E-05,HMDB05015,100,C9H17NO2,-H(-),Gabapentin
218,171.0065015,16876.55838,-0.000109995,HMDB00126; HMDB02520,100,C3H9O6P,-H(-),Glycerol 3-phosphate
219,171.0663478,3746.564647,-7.27E-05,HMDB00341; HMDB04982; HMDB13312; HMDB32352; HMDB34851; HMDB38601,100,C8H12O4,-H(-),2-Octenedioic acid
220,171.0777159,2111.384741,-0.000208547,HMDB00721; HMDB11178,100,C7H12N2O3,-H(-),Glycylproline
221,171.1027059,2451.270646,-4.65E-05,HMDB36188; HMDB36213; HMDB36396; HMDB40165; HMDB40202; HMDB40203; HMDB59936; HMDB59937; HMDB60287,100,C9H16O3,-H(-),Tetrahydrofurfuryl butyrate
222,171.1391315,32284.97174,-8.78E-05,HMDB00511; HMDB29760; HMDB30029; HMDB31264; HMDB31739; HMDB32045; HMDB32070; HMDB32155; HMDB32264; HMDB32302; HMDB32315; HMDB33620; HMDB34457; HMDB34849; HMDB35595; HMDB35723; HMDB36136; HMDB36145; HMDB36228; HMDB37387; HMDB37849; HMDB38038; HMDB38602; HMDB38783; HMDB39218; HMDB40157; HMDB40167; HMDB40195; HMDB40211; HMDB40529; HMDB41216,100,C10H20O2,-H(-),Decanoic acid (FA10:0)
223,172.0615391,4887.001022,-1.54E-05,HMDB06488,100,C7H11NO4,-H(-),Acetyl-Glu-semialdehyde
224,172.0979342,3147.482381,-2.62E-05,HMDB00701; HMDB00747; HMDB02087; HMDB11756,100,C8H15NO3,-H(-),Acetyl-Leu
225,172.9912552,9223.834255,0.000142348,HMDB60015,100,C6H6O4S,-H(-),Phenol sulfate
226,173.0093025,4039.550219,-0.000146826,HMDB00072; HMDB00958; HMDB01264,100,C6H6O6,-H(-),Aconitate
226,173.0093025,4039.550219,0.000721074,HMDB40200,100,C7H10OS2,-H(-),"2,5-Dimethyl-3-(methyldithio)furan"
227,173.045678,3406.20163,-0.000137997,HMDB03070; HMDB12149; HMDB61388,100,C7H10O5,-H(-),Shikimate
228,173.0602357,14629.20277,0.000561958,HMDB31845; HMDB32727,100,C11H10O2,-H(-),Menadiol
229,173.0820797,41410.673,-0.000155438,HMDB00893; HMDB02023; HMDB33838; HMDB41606; HMDB59727; HMDB59757; HMDB60684,100,C8H14O4,-H(-),Suberic acid
230,173.1046176,9787.831881,-0.000216982,HMDB00517; HMDB03416,100,C6H14N4O2,-H(-),Arginine
231,174.0060659,1709.266559,-0.000793691,HMDB31573,100,C6H9NOS2,-H(-),(R)-(E)-Sulforaphene
232,174.0408994,13796.64256,-0.000110828,HMDB00812; HMDB03470; HMDB39163; HMDB60273,100,C6H9NO5,-H(-),Acetyl-Asp
233,175.0250346,6343.332083,-0.000229745,HMDB00044; HMDB06355; HMDB31193,100,C6H8O6,-H(-),Hexuronic acid; Ascorbate
234,175.039024,19553.60572,0.001038573,HMDB29758; HMDB31054; HMDB32883; HMDB32990; HMDB33813; HMDB59622,94,C10H8O3,-H(-),"1,3,8-Naphthalenertriol"
235,175.0441792,1521526.181,-0.000748218,HMDB40003,100,C7H12O3S,-H(-),2-Oxo-6-methylthiohexanoic acid
235,175.0441792,1521526.181,-0.000325458,HMDB00812; HMDB03470; HMDB39163; HMDB60273,91,C6H9NO5,-H(-) [+1],Acetyl-Asp
236,175.0602221,80021.89574,0.000967129,HMDB00402; HMDB02025; HMDB12156; HMDB29169; HMDB31712,100,C7H12O5,-H(-),3-Propylmalate
236,175.0602221,80021.89574,-0.000391071,HMDB36181,40,C8H12OS,.F(-),2-[(Isopropylthio)methyl]furan
236,175.0602221,80021.89574,-0.00100271,HMDB00197; HMDB04073; HMDB38628; HMDB40972,32,C10H9NO2,-H(-) [+1],Indole-3-acetate
237,175.0763729,22111.46303,7.40E-05,HMDB29699; HMDB33834; HMDB36905; HMDB37142; HMDB37145,100,C11H12O2,-H(-),Ethyl cinnamate
238,176.0389875,5289.370122,-0.000307878,HMDB01015; HMDB29417; HMDB29441; HMDB33592,100,C6H11NO3S,-H(-),Formyl-Met
238,176.0389875,5289.370122,0.000967122,HMDB33843,100,C6H13NOP2,-H(-),Polyvidone
239,176.0719725,3658.459806,-0.000277031,HMDB01855; HMDB12490; HMDB33482; HMDB37693; HMDB40045; HMDB60063,100,C10H11NO2,-H(-),5-Hydroxytryptophol
239,176.0719725,3658.459806,0.000865269,HMDB00459; HMDB00959; HMDB14755,40,C7H11NO3,.F(-),3-Methylcrotonylglycine
240,177.0231124,3930.912405,-0.000416511,HMDB31162,100,C6H10O4S,-H(-),"3,3'-Thiobispropanoic acid"
241,177.0340061,1230.623187,-7.79E-05,HMDB00078; HMDB28775; HMDB28838,100,C5H10N2O3S,-H(-),Cys-Gly
242,177.0403001,4626.178319,0.000154034,HMDB00150; HMDB01353; HMDB01385; HMDB02541; HMDB03466; HMDB29932,100,C6H10O6,-H(-),Glucono-lactone
243,177.0564143,12206.93685,-0.000702544,HMDB02040; HMDB30903; HMDB31055; HMDB33248; HMDB38712; HMDB38965; HMDB39471,100,C10H10O3,-H(-),4-Methoxycinnamic acid
243,177.0564143,12206.93685,0.000439756,HMDB00635; HMDB12241; HMDB36380; HMDB59815,40,C7H10O4,.F(-),Isopropylmaleate
244,177.0768443,42486.77795,-5.93E-06,HMDB33789,100,C7H14O5,-H(-),Digitalose
245,177.0918667,160182.1141,0.00022938,HMDB02043; HMDB31250; HMDB31864; HMDB33376; HMDB33386; HMDB33597; HMDB35013; HMDB36235; HMDB36385; HMDB37680; HMDB37708; HMDB38179; HMDB40287; HMDB40356; HMDB40411; HMDB40425; HMDB40426; HMDB40583; HMDB40800; HMDB41553,100,C11H14O2,-H(-),5-Phenylvaleric acid
246,177.128374,6910.168275,0.000106391,HMDB14956; HMDB31194; HMDB31568; HMDB31731; HMDB32579; HMDB35055; HMDB36681; HMDB37272; HMDB38107; HMDB38194,100,C12H18O,-H(-),Propofol
247,178.0368126,39970.25987,0.000228127,HMDB00704,100,C6H5N5O2,-H(-),Isoxanthopterin
247,178.0368126,39970.25987,-0.000603467,HMDB00078; HMDB28775; HMDB28838,63,C5H10N2O3S,-H(-) [+1],Cys-Gly
247,178.0368126,39970.25987,-0.000649243,HMDB01015; HMDB29417; HMDB29441; HMDB33592,59,C6H11NO3S,-H(-) [+2],Formyl-Met
248,178.0511936,5847.445598,-0.000233221,HMDB00714; HMDB00992; HMDB12884; HMDB32398; HMDB32595,100,C9H9NO3,-H(-),Hippurate
248,178.0511936,5847.445598,0.000909079,HMDB29433; HMDB34442,40,C6H9NO4,.F(-),L-2-Amino-4-methylenepentanedioic acid
249,178.0872597,6220.067889,8.50E-05,HMDB01189; HMDB05199; HMDB29223; HMDB29224; HMDB30372; HMDB31811; HMDB33763; HMDB39655; HMDB40021; HMDB41931; HMDB42012,100,C10H13NO2,-H(-),2(N)-Methyl-norsalsolinol
250,179.021415,4224.346283,-0.000828081,HMDB33556; HMDB38896,100,C6H12O2S2,-H(-),"2,5-Dimethyl-1,4-dithiane-2,5-diol"
250,179.021415,4224.346283,-0.00089191,HMDB29415,29,C5H9NO4S,-H(-) [+1],S-Carboxymethyl-Cys
251,179.0349976,1686.505079,-2.09E-05,HMDB00707; HMDB01879; HMDB01964; HMDB02130; HMDB03501; HMDB06915; HMDB11663; HMDB32057; HMDB32131,100,C9H8O4,-H(-),4-Hydroxyphenylpyruvic acid
252,179.0561626,2864.290616,-5.93E-05,HMDB00122; HMDB00143; HMDB00169; HMDB00211; HMDB00346; HMDB00516; HMDB00660; HMDB01151; HMDB01266; HMDB03345; HMDB03418; HMDB03449; HMDB06088; HMDB12326; HMDB32222; HMDB33704; HMDB34220,100,C6H12O6,-H(-),Hexose
253,179.1446357,19853.65223,-0.000506069,HMDB31181; HMDB32531; HMDB38108; HMDB39339; HMDB39590,100,C12H20O,-H(-),"(3Z,6Z,9Z)-3,6,9-Dodecatrien-1-ol"
253,179.1446357,19853.65223,0.000636231,HMDB37634; HMDB38393; HMDB40432,40,C9H20O2,.F(-),xi-1-Ethoxy-1-pentyloxyethane
254,180.033552,61819.37784,4.17E-05,HMDB14797,100,C5H11NO4S,-H(-),Acamprosate
255,180.0667868,11888.46048,-0.000177189,HMDB00158; HMDB01119; HMDB02184; HMDB03831; HMDB06050; HMDB59720; HMDB60280,100,C9H11NO3,-H(-),Tyrosine
255,180.0667868,11888.46048,0.000965111,HMDB00510; HMDB29423; HMDB33747,40,C6H11NO4,.F(-),Aminoadipate
256,180.1028215,3520.22513,0.000172409,HMDB33868; HMDB35195; HMDB36090; HMDB39784; HMDB39838; HMDB40038; HMDB41806; HMDB60748,100,C10H15NO2,-H(-),beta-O-Methylynephrine
257,181.0362135,3896.662443,0.000492736,HMDB01970; HMDB01973; HMDB03099; HMDB11107,100,C6H6N4O3,-H(-),3-Methyluric acid
257,181.0362135,3896.662443,-5.01E-05,HMDB14797,58,C5H11NO4S,-H(-) [+1],Acamprosate
258,181.0509647,542.503633,-0.000338797,HMDB00118; HMDB00333; HMDB00423; HMDB00755; HMDB02643; HMDB04061; HMDB29232; HMDB29273; HMDB29646; HMDB33624; HMDB37274; HMDB41270; HMDB59763,100,C9H10O4,-H(-),Homovanillic acid
258,181.0509647,542.503633,0.000803503,HMDB00321; HMDB00345; HMDB00355; HMDB00368; HMDB00640; HMDB29934; HMDB32873; HMDB41561; HMDB59758,40,C6H10O5,.F(-),Hydroxyadipate
259,181.0719645,2855.814731,-0.00021205,HMDB00107; HMDB00247; HMDB00765; HMDB11632,100,C6H14O6,-H(-),Mannitol
260,181.1229699,5095.733812,0.000424627,HMDB30006; HMDB30424; HMDB32050; HMDB32463; HMDB34708; HMDB34730; HMDB35156; HMDB36191; HMDB36215; HMDB37388; HMDB37829; HMDB38005; HMDB38068; HMDB38079; HMDB38245; HMDB38279; HMDB40595; HMDB59816,100,C11H18O2,-H(-),Geranyl formate
261,181.1597834,8527.244641,-4.60E-06,HMDB31020; HMDB31102; HMDB31341; HMDB32279; HMDB32542; HMDB36461; HMDB38972,100,C12H22O,-H(-),Geosmin
262,181.9919933,3160.00359,-0.000261317,HMDB29723,100,C7H5NO3S,-H(-),Saccharin
